Aractip,Marka,Model,Arac Kayit Tip,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Total
SALON ARAÇ,FERRARI,ROMA S-AUTO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,FERRARI,488 SPIDER S-A CONVERTIBLE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,FERRARI,PORTOFINO M S-A CONVERTIBLE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,FIAT,TRAKTÖR 640,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,FIAT,DOBLO,Kullanılmış,2,3,0,0,1,1,0,0,1,1,1,2,12
KAMYONET,FIAT,FIORINO 16VSX MULTIJET KAPALI,Kullanılmış,1,1,0,0,1,0,0,0,0,0,0,0,3
SALON ARAÇ,FIAT,ABARTH 595,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
PANELVAN,FIAT,DOBLO,Kullanılmış,0,1,1,0,1,0,0,0,0,1,0,1,5
SALON ARAÇ,FIAT,500,Kullanılmış,0,3,3,1,1,1,2,3,0,3,1,1,19
ÇİFT KABİN,FIAT,FULLBACK LX 4X4,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
PANELVAN,FIAT,DUCATO,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
OTOBÜS,FIAT,DUCATO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTORLU KARAVAN,FIAT,DUCATO,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FIAT,FIORINO 16V TECNICO M-JET,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYONET,FIAT,FIORINO CARGO ARKASI KAPALI,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,1,2
PANELVAN,FORD,TRANSIT 350,Kullanılmış,7,6,6,8,4,6,3,6,9,11,7,7,80
ESTATE,FORD,GALAX TITANIUM,Kullanılmış,1,0,0,0,0,0,0,0,0,1,0,0,2
OTOBÜS,FORD,TRANSİT 135 T430 RWD,Kullanılmış,1,0,0,0,0,1,1,0,1,0,1,0,5
ÇİFT KABİN,FORD,RANGER WILDTRAK 4X4 DCB,Kullanılmış,8,10,8,8,6,4,8,7,6,6,7,8,86
SALON ARAÇ,FORD,FOCUS,Kullanılmış,3,2,0,0,0,3,0,0,1,0,0,0,9
KAMYONET,FORD,TRANSIT CUSTOM,Kullanılmış,2,4,4,2,2,3,6,2,3,3,2,1,34
PANELVAN,FORD,TRANSIT CUSTOM,Kullanılmış,7,1,4,2,4,2,2,3,3,4,5,8,45
PANELVAN,FORD,TRANSİT CONNECT,Kullanılmış,3,2,0,4,1,0,2,1,3,1,2,2,21
KAMYONET,FORD,TRANSİT CONNECT,Kullanılmış,6,4,3,0,0,4,1,1,5,2,2,6,34
KAMYONET,FORD,TRANSIT 350,Kullanılmış,3,3,1,2,0,0,2,1,2,0,2,2,18
KAMYONET,FORD,TRANSIT 85 T260S FWD KAPALI,Kullanılmış,3,2,1,1,1,0,1,1,0,0,1,0,11
KAMYONET,FORD,TRANSİT COURIER TREND TDCI,Kullanılmış,1,0,0,0,0,0,1,1,0,1,0,0,4
PANELVAN,FORD,TRANSİT COURIER TREND TDCI,Kullanılmış,2,0,0,0,0,0,0,0,2,0,1,1,6
KAMYONET,FORD,TRANSİT 125 T300 FWD,Kullanılmış,1,0,0,2,0,0,0,0,0,0,0,0,3
KAMYON,FORD,TRANSIT 350,Kullanılmış,1,0,1,0,1,1,1,0,1,4,2,1,13
KAMYONET,FORD,TRANSIT 100 T260 FWD,Kullanılmış,2,2,0,0,0,1,0,0,2,0,0,0,7
PANELVAN,FORD,TRANSIT 320,Kullanılmış,1,0,0,0,0,0,0,1,0,0,0,0,2
SALON ARAÇ,FORD,ESCAPE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,FORD,TRANSIT 350,Kullanılmış,3,1,2,1,2,0,3,0,0,5,5,5,27
ESTATE,FORD,KUGA,Kullanılmış,1,1,1,0,2,0,0,0,0,1,0,1,7
PANELVAN,FORD,TRANSİT,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
OTOBÜS,FORD,TRANSİT 460,Kullanılmış,1,0,0,1,0,0,0,0,0,0,0,0,2
PANELVAN,FORD,TRANSIT 100 T260 FWD,Kullanılmış,1,0,0,0,0,0,0,0,1,0,0,0,2
PANELVAN,FORD,TRANSIT 310,Kullanılmış,2,0,1,2,0,0,1,0,1,2,1,0,10
SALON ARAÇ,FORD,FIESTA,Kullanılmış,0,2,0,1,0,0,0,1,0,2,0,0,6
ÇİFT KABİN,FORD,150 RAPTOR,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,FORD,TRANSİT 115 T300L FWD,Kullanılmış,0,1,0,1,0,1,1,2,0,0,0,0,6
KAMYON,FORD,TRANSIT ARKASI AÇIK ASANSÖRLÜ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,FORD,ECOSPORT ST-LINE,Kullanılmış,0,1,1,0,0,0,1,0,0,0,0,0,3
PANELVAN,FORD,TRANSİT 460,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,FORD,MUSTANG,Kullanılmış,0,2,0,0,0,2,2,2,0,1,1,0,10
PANELVAN,FORD,TRANSIT 85 T260S FWD KAPALI,Kullanılmış,0,1,1,0,0,0,1,0,0,1,0,0,4
SALON ARAÇ,FORD,MONDEO,Kullanılmış,0,1,2,2,2,2,1,0,0,1,0,0,11
PANELVAN,FORD,TRANSİT 125 T300 FWD,Kullanılmış,0,0,2,0,0,0,0,0,0,0,0,0,2
KAMYONET,FORD,TRANSIT COURIER,Kullanılmış,0,0,1,0,2,1,0,0,0,1,1,0,6
KAMYON AĞIR,FORD,TRANSIT 350,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
PANELVAN,FORD,TRANSİT BUZLUKLU,Kullanılmış,0,0,0,1,1,0,0,0,0,0,0,0,2
ÇİFT KABİN,FORD,TRANSIT YANLIKLI,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
OTOBÜS,FORD,TRANSİT 125 T300 FWD,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,FORD,AC COBRA COUPE,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FORD,TRANSİT COSTOM 290LTD E-TECH,Kullanılmış,0,0,0,0,0,1,0,0,0,1,0,0,2
KAMYON,FORD,TRANSIT 100 T260 FWD,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ÇİFT KABİN,FORD,TRANSİT TRİPPER,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ÇİFT KABİN,FORD,WILDTRAK,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
ÇİFT KABİN,FORD,TRANSIT CUSTOM,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
ÇİFT KABİN,FORD,TRANSIT,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
PANELVAN,FORD,TRANSIT,Kullanılmış,0,0,0,0,0,0,0,2,0,0,0,1,3
ÇİFT KABİN,FORD,TRANSİT TİPPER ARKASI KAFESLİ ASA,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,FORD,TRANSIT 320,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,1,2
KAMYONET,FORD,TRANSİT,Kullanılmış,0,0,0,0,0,0,0,3,0,0,0,0,3
ÇİFT KABİN,FORD,YANLIKLI DAMPERLİ TİPPER,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,FORD,GALAXY ZETEC,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ÇİFT KABİN,FORD,TRANSİT TİPPER,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYON,FORD,TRANSİT ASANSÖRLÜ BOX,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
PANELVAN,FORD,FORD,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,FORD,3000,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
PANELVAN,FORD,TRANSIT 290,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,1,2
ESTATE,FORD,TRANSİT CONNECT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
OTOBÜS,FORD,TRANSIT CUSTOM,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYONET,FORD,TRANSİT ARKASI AÇIK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYONET,FORD,FIESTA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,2,2
KAMYONET,FORD,TRANSIT 320,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ÇİFT KABİN,GREAT WALL,STEED S TD 4X4,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,GREAT WALL,STEED SE TD 4X4,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSO,XG 750,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSO,LOW RIDER ST,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSO,XL883N,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSO,HARLEY DAVIDSON,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,HARS,TRAKTÖR 2995,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,HARS,299 S WD KABİNLİ,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,HARS,399 S 4WD KABİNLİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,HARS,299S 4WD KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,HATTAT,ASO,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
OTOBÜS,HINO,LIESSE II,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,0,2
TRAKTÖR,HINOMOTO,CX15,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAZICI-YÜKLEYİCİ,HİDROMEK,102B,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
OTOBÜS,HİNO,LIESSE 11,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,HONDA,FİT,Kullanılmış,81,109,68,75,149,139,146,201,170,158,155,194,1645
ESTATE,HONDA,CR-V,Kullanılmış,3,1,4,1,3,3,2,2,3,3,1,2,28
SALON ARAÇ,HONDA,N-ONE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,VEZEL,Kullanılmış,20,17,17,16,40,25,22,39,44,33,32,46,351
SALON ARAÇ,HONDA,CIVIC,Kullanılmış,1,1,1,3,3,1,2,2,1,4,0,4,23
MOTOSİKLET,HONDA,ACTIVA,Kullanılmış,1,2,0,1,1,0,0,2,3,0,1,2,13
MOTOSİKLET,HONDA,CBR,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,GOLD WING,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,FREED,Kullanılmış,2,0,1,0,3,3,6,1,1,6,1,3,27
Motobisiklet,HONDA,TODAY 50,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,VEZEL AUTO,Kullanılmış,1,0,1,0,0,0,0,2,1,1,3,2,11
SALON ARAÇ,HONDA,SHUTTLE,Kullanılmış,0,2,1,4,3,2,1,0,0,0,2,0,15
ESTATE,HONDA,HR-V,Kullanılmış,0,2,0,1,3,1,2,0,1,1,1,0,12
ESTATE,HONDA,VEZEL RS,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CD 250U,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
ESTATE,HONDA,FREED,Kullanılmış,0,2,0,0,1,2,0,0,0,0,0,1,6
SALON ARAÇ,HONDA,GRACE AUTO,Kullanılmış,0,1,0,0,0,0,0,0,1,0,0,0,2
SALON ARAÇ,HONDA,FGREED,Kullanılmış,0,1,1,0,0,0,0,0,0,0,0,0,2
SALON ARAÇ,HONDA,SLTUTTLE,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,GL 1800 BD-M,Kullanılmış,0,1,0,1,0,0,0,0,0,0,0,0,2
SALON ARAÇ,HONDA,JAZZ EX NAVI I-VTEC CVT,Kullanılmış,0,1,0,0,0,0,1,0,0,0,0,0,2
MOTOSİKLET,HONDA,ST 1100-M,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,N BOX,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,TODAY 50,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,HONDA,SHUTTLE,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,ACTY,Kullanılmış,0,0,0,0,2,0,0,0,0,0,0,1,3
MOTOSİKLET,HONDA,JOKER,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,N-ONE AUTO,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,HONDA,STEEP WGN,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,HONDA,STEPWAGON,Kullanılmış,0,0,0,0,0,1,1,0,1,0,0,0,3
ESTATE,HONDA,VEZEL,Kullanılmış,0,0,0,0,0,2,0,0,0,1,1,1,5
MOTOSİKLET,HONDA,GIORNO 50,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,HONDA,HONDA FIT AUTO,Kullanılmış,0,0,0,0,0,0,1,1,1,0,0,2,5
MOTOSİKLET,HONDA,NSS 300 A-K,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,HONDA,JAZZ SPORT VTEC,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,HONDA,CR-Z,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,HONDA,CMX 500 AX,Kullanılmış,0,0,0,0,0,0,0,2,0,0,0,0,2
SALON ARAÇ,HONDA,FREED AUTO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,1,1,3
ESTATE,HONDA,STEP,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HONDA,CB 500 XA-N,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,HONDA,HONDA,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HONDA,FSH 125-M,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HONDA,C110,Kullanılmış,0,0,0,0,0,0,0,0,1,0,1,0,2
TRAKTÖR,HONDA,13R BAHÇE TRAKTÖRÜ,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,HONDA,S660,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,HONDA,CRF 1100 A-N,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,HONDA,GRACE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,1,0,2
MOTOSİKLET,HONDA,SCOOPY 110,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,HONDA,JAZZ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,HONDA,N-VAN,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,HUSQVARNA,VITPILEN 401,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,HYSTER,3.5FT FORKLİFT,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,HYUNDAI,TUCSON,Kullanılmış,5,3,1,0,3,1,1,2,0,0,1,1,18
SALON ARAÇ,HYUNDAI,BAYON,Kullanılmış,9,0,0,0,0,0,0,0,0,0,0,0,9
SALON ARAÇ,HYUNDAI,İ20,Kullanılmış,2,0,0,0,0,0,0,0,0,0,0,0,2
ESTATE,HYUNDAI,SANTA FE PREMIUM SE CRDI,Kullanılmış,0,1,0,0,0,0,0,1,0,0,0,0,2
ESTATE,HYUNDAI,I800 SE CRDI AUTO,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,HYUNDAI,SANTA FE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HYUNDAI,İ10,Kullanılmış,0,0,0,1,0,0,1,1,0,0,0,0,3
SALON ARAÇ,HYUNDAI,İ 30 SE NAV T GDI S A HACHBACK,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
PANELVAN,HYUNDAI,ILOAD COMFORT CRDI 116,Kullanılmış,0,0,0,0,0,0,1,0,1,0,0,0,2
OTOBÜS,HYUNDAI,I800 STYLE CRDI,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,HYUNDAI,KONA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,IMT,540,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,INFINITI,Q30 BUSINESS EXECUTIVE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,INFINITI,Q30 PREMIUM D,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,INFINITI,Q50 SE D,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,ISEKI,TS2210,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,ISEKI,TM15,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,ISUZU,ELF,Kullanılmış,8,4,5,6,13,7,6,7,6,7,11,9,89
ÇİFT KABİN,ISUZU,RODEO,Kullanılmış,2,1,3,6,2,2,2,4,2,2,2,1,29
ÇİFT KABİN,ISUZU,D-MAX,Kullanılmış,11,10,11,13,8,10,9,7,20,6,10,13,128
KAMYON,ISUZU,FORWARD N75,Kullanılmış,5,3,0,1,6,5,4,4,4,3,3,10,48
KAMYON,ISUZU,TRUCKS,Kullanılmış,2,0,0,1,0,0,0,0,0,1,2,0,6
KAMYONET,ISUZU,ELF,Kullanılmış,1,1,1,4,0,1,3,1,0,4,3,4,23
ÇİFT KABİN,ISUZU,ELF,Kullanılmış,1,0,0,0,1,2,3,0,1,5,1,5,19
KAMYON,ISUZU,GRAFTER ARKASI AÇIK,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,ISUZU ELF ÇİFT KABİN,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON AĞIR,ISUZU,TRUCKS,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
KAMYONET,ISUZU,ARKASI AÇIK,Kullanılmış,0,0,0,1,0,0,0,1,0,0,0,0,2
KAMYON,ISUZU,N75-190 ÇİFT KABİN ARAÇ TAŞIYICI,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,EASY SHİFT DAMPERLİ,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAMYON,ISUZU,KAPALI,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
KAMYON,ISUZU,KAPALI TENTELİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYON AĞIR,ISUZU,ELF,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYON,ISUZU,ÇİFT KABİN ARKASI AÇIK ASANSÖRLÜ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYON,ISUZU,ISUZU EIF,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYON,ISUZU,KAPALI KAMYON,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
ÇİFT KABİN,ISUZU,GRAFTER N35 150,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,ISUZU,NQR ARKASI AÇIK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,IVECO,DÜZ KASA KENDİNİ YÜKLEYİCİ,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYON,IVECO,STRALIS 310 EEV ARAÇ TAŞIYICI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
PANELVAN,IVECO,DAILY 35S15,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,IVECO,ÇEKİCİ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,2,0,3
BİRLEŞTİRİLEN ARAÇ,IVECO,ÇEKİCİ TIR,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
KAMYON,IVECO,TENTELİ KAPALI,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,IVECO,ÇİFT KABİN TIPPER,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,IVECO,YANLIKLI KENDİNİ YÜKLEYİCİ,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,IVECO,DAILY 35S11 MWB ARAÇ TAŞIYICI,Kullanılmış,0,0,0,1,1,0,0,0,1,0,1,0,4
KAMYON,IVECO,KAPALI KASA,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,IVECO,ÇEKİCİ STRALIS,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
KAMYON,IVECO,EUROCAR ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,IVECO,STRALIS ÇEKİCİ,Kullanılmış,0,0,0,0,0,1,0,0,1,1,0,0,3
KAMYON,IVECO,BETON MİKSERİ,Kullanılmış,0,0,0,0,0,0,2,0,0,0,0,0,2
KAMYON,IVECO,DAMPERLİ TİPPER,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,IVECO,ECO STRALIS AS440S46TX/P S-A,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,IVECO,STRALIS AS440S46TX/P S-A,Kullanılmış,0,0,0,0,0,0,0,0,1,0,2,1,4
KAMYON,IVECO,STRALIS ÇEKİCİ,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAMYON,IVECO,EUROCARGO75E KAPALI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,IVECO,DÜZ KASA TİPPER,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ÇİFT KABİN,IVECO,DAILY 35S11 MWB ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,JAGUAR,XE,Kullanılmış,0,2,1,0,2,4,0,1,0,0,2,0,12
SALON ARAÇ,JAGUAR,XF,Kullanılmış,0,0,1,1,1,0,0,0,0,1,0,0,4
ESTATE,JAGUAR,E-PACE S D AWD,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,I-PACE,Kullanılmış,0,0,0,1,1,2,4,3,5,3,7,6,32
ESTATE,JAGUAR,F-PACE,Kullanılmış,0,0,0,3,1,2,0,0,1,1,3,1,12
SALON ARAÇ,JAGUAR,TYPE F COUP,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JBC,TELESKOPİK FORTLİFT,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SEYYAR MOT.,JCB,TELESKOPİK FORKLİF,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,3CXP21 DIGGER,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540 200 TELESKOPİK,Kullanılmış,1,0,1,0,0,0,0,0,0,0,0,0,2
KAZICI-YÜKLEYİCİ,JCB,REAR DIGGER 3X KABİNLİ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,TELESKOPİK,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,1,2
SEYYAR MOT.,JCB,TELESKOPİK FOKLİFT,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-180 TELESKOPİK,Kullanılmış,0,0,1,0,0,0,1,0,0,1,0,0,3
FORK LİFT,JCB,535-105 TELESKOBİK,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-140 TELOSKOBİK,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-180 TELESKOPIK,Kullanılmış,0,0,0,1,0,0,0,1,0,0,0,0,2
FORK LİFT,JCB,540-170 TELESKOPİK FORKLİFT,Kullanılmış,0,0,0,2,0,0,0,0,0,0,0,0,2
FORK LİFT,JCB,TELESKOBİK 540-170,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-200 TELESKOPİK,Kullanılmış,0,0,0,0,1,0,0,2,0,0,0,0,3
FORK LİFT,JCB,540-170 TELESKOBİK,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
FORK LİFT,JCB,540-200 I TELESKOPİK,Kullanılmış,0,0,0,0,0,1,1,0,0,0,0,1,3
FORK LİFT,JCB,540-180 HI-VIZ TELESKOPİK,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
FORK LİFT,JCB,540-200 I TELESKOPİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
FORK LİFT,JCB,540-200 TELESKOBİK,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
FORK LİFT,JCB,TELESKOBİK,Kullanılmış,0,0,0,0,0,0,1,0,0,1,0,0,2
KAZICI,JCB,EKSKAVATÖR 8025 Z75,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,TELESKOPİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,540-170 TELESKOPİK,Kullanılmış,0,0,0,0,0,0,0,0,1,0,1,1,3
FORK LİFT,JCB,540-180 TELESKOPİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,TELOSKOPİK,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
